id,gender,region,highest_qualification,city_score,age,studied_credits,disability,prelim_score,online_clicks,full_term_subscription
597102,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,60,N,91.63636363636364,490,1
395535,M,North Western Region,A Level or Equivalent,0-10%,35-55,60,Y,43.333333333333336,611,0
565109,M,West Midlands Region,Lower Than A Level,20-30%,0-35,120,N,83.5,4049,1
643591,M,South West Region,A Level or Equivalent,30-40%,0-35,60,N,83.41666666666667,5178,1
619447,M,London Region,A Level or Equivalent,40-50%,35-55,60,N,99.6,2844,1
429099,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,90,N,89.72727272727273,705,1
107162,F,South Region,A Level or Equivalent,70-80%,35-55,60,N,86.25,4243,1
528782,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,60,N,79.0,1023,0
2357629,M,London Region,Lower Than A Level,30-40%,0-35,60,Y,88.5,3007,1
687498,M,Scotland,Post Graduate Qualification,80-90%,0-35,30,N,98.0,395,0
601043,M,North Region,A Level or Equivalent,10-20,0-35,30,N,81.16666666666667,2798,0
1866742,F,South West Region,Lower Than A Level,40-50%,0-35,120,N,88.72727272727273,504,1
542386,M,Ireland,A Level or Equivalent,90-100%,0-35,120,N,79.25,2609,1
503100,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,120,N,54.25,173,0
152153,F,East Anglian Region,Lower Than A Level,40-50%,0-35,60,N,52.285714285714285,500,0
556308,F,West Midlands Region,Lower Than A Level,0-10%,0-35,60,N,64.63636363636364,1329,0
505248,F,South Region,A Level or Equivalent,50-60%,0-35,60,N,81.0,10,0
594081,M,South West Region,A Level or Equivalent,90-100%,0-35,120,N,80.75,401,0
436898,F,Scotland,A Level or Equivalent,20-30%,0-35,85,Y,86.57142857142857,770,1
33681,M,South East Region,A Level or Equivalent,50-60%,35-55,60,Y,76.14285714285714,464,0
402575,F,London Region,A Level or Equivalent,20-30%,0-35,60,N,65.0,504,0
431406,F,South West Region,A Level or Equivalent,30-40%,0-35,60,N,92.57142857142857,1308,1
557054,M,North Western Region,HE Qualification,10-20,35-55,90,N,91.83333333333333,2361,1
609142,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,60,N,94.75,6016,1
198470,F,South West Region,A Level or Equivalent,30-40%,0-35,60,N,58.8,262,0
501945,F,South Region,Lower Than A Level,40-50%,35-55,60,N,84.0,407,0
654738,M,East Midlands Region,Lower Than A Level,90-100%,0-35,120,N,78.0,222,0
621457,M,North Western Region,A Level or Equivalent,20-30%,35-55,60,Y,73.14285714285714,2235,1
675256,M,Ireland,Lower Than A Level,60-70%,0-35,120,Y,83.16666666666667,2483,1
693373,M,Ireland,A Level or Equivalent,90-100%,0-35,60,N,87.83333333333333,3265,1
1919240,M,East Anglian Region,Lower Than A Level,60-70%,0-35,120,N,83.41666666666667,4662,1
163962,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,120,N,0.0,19,0
500137,F,South Region,Lower Than A Level,50-60%,0-35,150,Y,90.0,645,0
594258,M,North Western Region,Lower Than A Level,0-10%,0-35,90,Y,54.285714285714285,1171,0
2043916,M,South East Region,Lower Than A Level,90-100%,35-55,120,N,61.0,139,0
53300,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,270,N,90.88888888888889,1957,1
650330,M,South West Region,Lower Than A Level,40-50%,0-35,60,N,88.75,4697,1
576413,M,North Region,A Level or Equivalent,10-20,0-35,120,N,91.6923076923077,10891,1
64767,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,60,N,70.0,206,0
654755,M,London Region,A Level or Equivalent,20-30%,0-35,60,N,35.5,188,0
603170,M,London Region,Lower Than A Level,40-50%,0-35,90,N,89.16666666666667,2769,1
387364,M,North Western Region,HE Qualification,70-80%,35-55,90,N,59.833333333333336,2175,0
201151,F,South West Region,A Level or Equivalent,0-10%,0-35,60,Y,80.71428571428571,1023,1
632877,M,London Region,HE Qualification,30-40%,35-55,60,N,85.14285714285714,9982,1
2255516,M,West Midlands Region,Lower Than A Level,10-20,35-55,95,N,91.5,4826,1
2471673,M,London Region,HE Qualification,90-100%,55<=,100,N,91.0,324,1
618893,F,London Region,Lower Than A Level,10-20,35-55,30,Y,83.77777777777777,554,1
631860,M,Wales,A Level or Equivalent,70-80%,0-35,60,N,98.28571428571429,5848,1
155256,M,South East Region,A Level or Equivalent,30-40%,0-35,30,N,92.22222222222223,407,1
653384,F,North Region,A Level or Equivalent,30-40%,0-35,120,N,45.25,1114,0
537463,F,Wales,Lower Than A Level,50-60%,35-55,150,Y,60.0,204,0
646857,F,South Region,Lower Than A Level,50-60%,0-35,30,N,88.33333333333333,756,1
595840,M,West Midlands Region,Lower Than A Level,20-30%,0-35,60,N,94.0,8241,1
349040,F,North Region,HE Qualification,80-90%,35-55,60,N,79.75,1156,0
623707,F,East Midlands Region,Lower Than A Level,30-40%,0-35,30,N,83.0,874,0
572589,F,East Midlands Region,Lower Than A Level,50-60%,0-35,60,N,68.14285714285714,973,0
559496,M,North Region,Lower Than A Level,,0-35,60,N,63.0,764,0
616383,M,North Region,A Level or Equivalent,50-60%,0-35,60,N,94.91666666666667,5343,1
587619,M,Scotland,Lower Than A Level,80-90%,0-35,60,N,86.66666666666667,6741,1
590886,M,North Western Region,HE Qualification,20-30%,0-35,120,N,67.375,1334,0
2537695,M,London Region,HE Qualification,20-30%,0-35,60,N,90.5,954,1
696930,M,London Region,A Level or Equivalent,30-40%,0-35,120,N,58.0,351,0
320612,M,East Midlands Region,HE Qualification,80-90%,35-55,60,N,84.83333333333333,5348,1
629686,M,Wales,Lower Than A Level,50-60%,0-35,120,N,48.0,206,0
2382048,F,East Midlands Region,HE Qualification,60-70%,35-55,90,N,95.16666666666667,1237,1
250123,F,South Region,Lower Than A Level,0-10%,0-35,120,Y,85.54545454545455,170,1
634230,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,60,N,84.63636363636364,1298,1
682358,M,South Region,A Level or Equivalent,40-50%,35-55,180,Y,64.0,847,0
607407,F,North Western Region,A Level or Equivalent,0-10%,0-35,120,N,78.0,1270,0
569749,F,South Region,Lower Than A Level,60-70%,0-35,90,N,40.0,234,0
635279,F,East Midlands Region,Lower Than A Level,30-40%,0-35,30,N,74.28571428571429,392,1
515945,M,London Region,A Level or Equivalent,80-90%,0-35,60,N,91.71428571428571,1232,1
633069,M,Scotland,A Level or Equivalent,70-80%,35-55,30,N,93.0,1311,1
2002727,M,North Western Region,A Level or Equivalent,30-40%,0-35,60,N,80.5,178,0
570627,F,South East Region,A Level or Equivalent,90-100%,35-55,60,N,95.54545454545455,2422,1
333837,F,North Western Region,Lower Than A Level,80-90%,0-35,105,N,85.0,164,0
694147,M,London Region,A Level or Equivalent,20-30%,0-35,180,N,78.25,179,0
1995532,M,Ireland,Post Graduate Qualification,,35-55,60,N,90.0,902,1
574944,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,60,N,84.0,57,0
687772,M,North Region,A Level or Equivalent,70-80%,0-35,60,N,97.55555555555556,4299,1
588289,F,South East Region,Lower Than A Level,70-80%,0-35,30,N,93.33333333333333,666,1
648676,M,South Region,HE Qualification,70-80%,35-55,60,N,58.25,251,0
599276,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,30,N,94.11111111111111,1919,1
626450,M,South Region,A Level or Equivalent,90-100%,35-55,60,N,88.85714285714286,2145,1
556871,F,South Region,A Level or Equivalent,,0-35,60,N,86.18181818181819,1198,1
529567,M,South Region,A Level or Equivalent,90-100%,0-35,120,N,88.91666666666667,1937,1
560005,F,London Region,A Level or Equivalent,20-30%,0-35,60,N,55.0,144,0
1453691,F,South East Region,A Level or Equivalent,10-20,35-55,60,N,82.5,350,0
598752,M,Ireland,A Level or Equivalent,30-40%,0-35,60,N,62.0,910,0
281799,F,South East Region,Lower Than A Level,0-10%,0-35,60,N,67.5,89,0
595908,F,London Region,Lower Than A Level,40-50%,0-35,30,N,86.66666666666667,590,1
601472,F,Ireland,Lower Than A Level,0-10%,35-55,60,N,63.25,355,0
405268,F,North Western Region,A Level or Equivalent,40-50%,0-35,120,N,85.7,199,1
2463282,M,South West Region,Lower Than A Level,70-80%,35-55,240,Y,40.0,1983,0
1858523,F,South East Region,A Level or Equivalent,0-10%,0-35,60,N,59.888888888888886,314,0
587714,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,N,85.5,1476,1
1360953,M,North Region,HE Qualification,80-90%,35-55,120,N,93.77777777777777,1896,1
559855,M,West Midlands Region,Lower Than A Level,20-30%,0-35,60,N,75.33333333333333,720,0
393094,M,West Midlands Region,Lower Than A Level,20-30%,0-35,150,N,76.0,575,0
546262,M,South Region,A Level or Equivalent,70-80%,0-35,120,N,83.0,1130,0
678240,M,Scotland,HE Qualification,60-70%,0-35,120,N,92.28571428571429,938,1
2576122,M,North Western Region,A Level or Equivalent,70-80%,0-35,60,N,64.0,261,0
278282,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,120,N,84.0,322,0
678877,F,Scotland,HE Qualification,60-70%,0-35,120,N,60.0,889,0
654807,M,South West Region,Lower Than A Level,80-90%,0-35,90,Y,93.0,4199,1
2690062,F,North Western Region,A Level or Equivalent,90-100%,35-55,120,N,58.0,257,0
162210,M,North Western Region,Lower Than A Level,70-80%,35-55,90,N,92.0,2955,1
646005,M,North Western Region,A Level or Equivalent,40-50%,0-35,60,N,85.0,3811,1
1453140,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,90,N,58.0,227,0
589380,M,Wales,HE Qualification,10-20,0-35,60,N,88.5,2353,1
520286,F,Wales,Lower Than A Level,60-70%,35-55,60,N,86.18181818181819,766,1
625014,F,South East Region,A Level or Equivalent,10-20,0-35,60,N,95.4,8018,1
2668945,M,Scotland,A Level or Equivalent,50-60%,35-55,60,N,49.7,1167,0
602830,M,South Region,HE Qualification,30-40%,0-35,60,N,90.25,1559,1
587985,F,London Region,Lower Than A Level,80-90%,0-35,120,N,85.36363636363636,301,1
596361,M,North Region,Lower Than A Level,70-80%,35-55,90,N,88.5,4612,1
598666,M,London Region,No Formal quals,20-30%,0-35,120,N,58.333333333333336,485,0
624099,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,30,N,65.0,12,0
572567,F,North Region,Lower Than A Level,80-90%,0-35,150,N,57.5,606,0
596301,F,East Anglian Region,Lower Than A Level,50-60%,35-55,30,N,85.71428571428571,243,1
1948159,F,North Region,A Level or Equivalent,,35-55,60,N,94.93333333333334,7919,0
124711,M,London Region,Lower Than A Level,10-20,55<=,60,N,44.0,265,0
392692,F,North Western Region,A Level or Equivalent,0-10%,35-55,180,N,62.0,318,0
423879,M,South Region,A Level or Equivalent,40-50%,35-55,30,N,91.6,4641,1
517999,F,North Region,Lower Than A Level,,35-55,40,N,97.77777777777777,4984,1
546396,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,60,N,3.0,731,0
605771,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,120,Y,50.8,5319,0
430530,F,South Region,Lower Than A Level,50-60%,0-35,60,N,85.0,446,0
623257,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,60,N,90.25,351,0
363396,F,South West Region,A Level or Equivalent,30-40%,0-35,60,N,86.1,553,1
622117,F,London Region,A Level or Equivalent,60-70%,0-35,60,N,60.75,34,0
624650,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,30,N,60.0,273,0
1629771,M,South East Region,A Level or Equivalent,60-70%,35-55,60,N,80.2,522,1
683347,M,North Western Region,A Level or Equivalent,60-70%,0-35,120,N,66.0,109,0
442347,M,South West Region,Lower Than A Level,80-90%,0-35,120,Y,85.33333333333333,799,0
527538,F,Wales,A Level or Equivalent,20-30%,0-35,30,N,73.88888888888889,688,1
621884,F,South Region,A Level or Equivalent,60-70%,0-35,90,N,92.44444444444444,4345,1
651660,F,East Anglian Region,Lower Than A Level,60-70%,0-35,30,N,83.875,657,1
430625,M,South East Region,Lower Than A Level,50-60%,0-35,180,N,60.333333333333336,667,0
311845,M,Scotland,A Level or Equivalent,80-90%,35-55,30,N,94.0,3860,1
601753,M,Wales,Lower Than A Level,30-40%,35-55,90,N,44.0,748,0
58884,M,South Region,A Level or Equivalent,40-50%,35-55,90,Y,89.83333333333333,5248,1
625182,M,East Midlands Region,Lower Than A Level,40-50%,0-35,60,N,94.0,280,0
548642,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,60,N,81.0,299,0
676766,M,South Region,Lower Than A Level,40-50%,0-35,70,N,42.333333333333336,364,0
521255,M,London Region,Lower Than A Level,70-80%,0-35,120,N,60.142857142857146,1520,0
2526493,F,Scotland,A Level or Equivalent,0-10%,35-55,60,N,88.88888888888889,1640,1
628088,M,South East Region,A Level or Equivalent,70-80%,0-35,60,Y,80.0,519,0
633956,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,30,N,86.28571428571429,651,1
507941,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,60,N,94.83333333333333,9431,1
608904,M,North Region,Post Graduate Qualification,,35-55,90,N,97.11111111111111,2049,1
64427,M,London Region,A Level or Equivalent,0-10%,0-35,60,N,88.25,5640,1
693565,M,Scotland,Lower Than A Level,60-70%,0-35,120,N,56.0,317,0
296222,M,South East Region,A Level or Equivalent,80-90%,0-35,90,N,95.5,1223,0
681059,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,60,N,89.0,420,1
384266,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,60,N,100.0,13,0
631293,F,East Anglian Region,Lower Than A Level,30-40%,35-55,60,N,62.5,198,0
572816,M,East Midlands Region,Lower Than A Level,30-40%,0-35,120,N,33.0,149,0
529349,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,150,N,91.25,7555,1
642900,F,East Anglian Region,Lower Than A Level,20-30%,35-55,30,N,78.77777777777777,1172,1
2068918,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,60,N,82.0,903,0
564981,F,West Midlands Region,A Level or Equivalent,10-20,0-35,60,N,93.66666666666667,3749,1
511762,M,North Region,Lower Than A Level,10-20,0-35,270,Y,86.16666666666667,5356,1
578820,M,South Region,A Level or Equivalent,70-80%,0-35,60,N,71.75,2059,0
563847,F,Ireland,Lower Than A Level,20-30%,0-35,75,N,70.0,252,0
384153,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,165,N,50.25,807,0
653385,F,North Region,A Level or Equivalent,0-10%,35-55,120,N,1.0,110,0
628881,F,East Anglian Region,Lower Than A Level,0-10%,0-35,30,N,87.22222222222223,717,1
519116,F,South Region,A Level or Equivalent,80-90%,0-35,120,N,73.66666666666667,913,0
2514368,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,60,N,82.6,377,1
682375,F,South Region,Lower Than A Level,90-100%,0-35,120,N,1.0,26,0
676478,M,South West Region,A Level or Equivalent,70-80%,35-55,60,N,94.58333333333333,3472,1
656766,M,London Region,HE Qualification,80-90%,0-35,60,N,96.85714285714286,536,1
335401,M,South Region,Lower Than A Level,20-30%,35-55,30,N,22.0,109,0
548573,M,North Western Region,Lower Than A Level,20-30%,0-35,120,N,90.0,3001,0
2525633,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,60,Y,88.0,328,0
547448,M,South Region,Lower Than A Level,90-100%,35-55,60,N,90.28571428571429,1740,1
653086,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,60,Y,64.2,1359,1
626646,F,London Region,Lower Than A Level,40-50%,0-35,60,N,76.8,1043,1
578281,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,150,N,94.33333333333333,6647,1
558776,M,South West Region,Lower Than A Level,0-10%,0-35,60,N,81.0,343,0
685592,F,South Region,Lower Than A Level,90-100%,35-55,60,N,66.8,1342,1
536711,M,North Western Region,Lower Than A Level,20-30%,0-35,120,Y,86.0,891,0
678341,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,90,N,94.0,5208,1
622302,M,North Region,Post Graduate Qualification,,55<=,30,N,90.11111111111111,2841,1
2602542,M,Scotland,Post Graduate Qualification,90-100%,35-55,120,N,93.66666666666667,4071,0
554795,F,South West Region,A Level or Equivalent,0-10%,35-55,60,N,87.18181818181819,487,1
514648,F,West Midlands Region,Lower Than A Level,90-100%,0-35,30,N,91.66666666666667,586,1
308391,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,60,N,52.0,273,0
622374,M,North Western Region,HE Qualification,60-70%,35-55,60,N,93.0952380952381,19928,1
558404,M,London Region,Lower Than A Level,20-30%,0-35,120,N,86.66666666666667,275,0
287783,F,Wales,HE Qualification,50-60%,0-35,90,N,88.85714285714286,981,1
624126,M,South Region,Lower Than A Level,90-100%,0-35,90,N,82.66666666666667,1248,0
630467,M,London Region,HE Qualification,60-70%,35-55,60,N,94.44444444444444,2566,1
1851108,M,East Anglian Region,HE Qualification,80-90%,35-55,30,N,96.33333333333333,2820,1
574815,M,South Region,Lower Than A Level,90-100%,0-35,180,N,68.5,884,0
135999,M,South East Region,A Level or Equivalent,90-100%,0-35,60,N,55.0,188,0
466828,M,South West Region,A Level or Equivalent,0-10%,0-35,60,N,89.36363636363636,2959,1
594122,M,North Region,A Level or Equivalent,20-30%,0-35,90,N,75.0,3733,0
592437,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,120,N,78.66666666666667,1333,0
552590,M,South West Region,A Level or Equivalent,40-50%,0-35,90,N,9.333333333333334,252,0
2680885,F,South Region,Lower Than A Level,50-60%,0-35,60,Y,88.5,149,1
2532785,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,60,N,84.83333333333333,4526,1
494427,M,Scotland,HE Qualification,20-30%,0-35,60,N,85.75,1438,1
552896,F,Scotland,HE Qualification,30-40%,0-35,90,N,84.0,338,0
360489,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,240,Y,84.85714285714286,237,0
698507,F,Wales,HE Qualification,60-70%,0-35,120,N,58.6,1227,1
2091387,M,London Region,HE Qualification,30-40%,35-55,90,N,89.42857142857143,1224,1
494840,F,London Region,A Level or Equivalent,50-60%,35-55,240,N,77.0,329,0
628389,F,East Anglian Region,HE Qualification,90-100%,0-35,60,N,81.5,1368,1
575213,F,Scotland,Lower Than A Level,30-40%,0-35,60,N,45.5,153,0
50476,F,South West Region,HE Qualification,0-10%,0-35,60,N,87.66666666666667,568,1
550278,F,North Region,Lower Than A Level,10-20,35-55,60,N,51.0,415,0
396114,F,Wales,A Level or Equivalent,30-40%,0-35,120,N,87.45454545454545,1603,1
637722,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,30,N,96.0,890,1
685289,F,London Region,A Level or Equivalent,70-80%,0-35,90,N,78.0,1154,0
626384,F,East Anglian Region,Lower Than A Level,40-50%,0-35,30,N,78.625,607,1
622790,M,South East Region,HE Qualification,60-70%,0-35,60,N,61.0,686,0
104772,M,South West Region,A Level or Equivalent,70-80%,35-55,60,N,65.14285714285714,1157,0
2677541,F,Wales,Lower Than A Level,50-60%,0-35,75,N,78.58333333333333,2206,0
358966,F,South West Region,Lower Than A Level,40-50%,35-55,30,Y,86.11111111111111,1325,1
557325,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,60,N,76.66666666666667,619,1
335764,F,South East Region,A Level or Equivalent,20-30%,0-35,60,N,86.875,3928,0
657285,F,North Western Region,HE Qualification,0-10%,0-35,60,N,85.2,748,1
590854,F,North Region,HE Qualification,0-10%,0-35,120,N,68.2,1258,1
698256,F,West Midlands Region,Lower Than A Level,70-80%,0-35,60,N,56.2,1457,1
2186992,M,West Midlands Region,Lower Than A Level,40-50%,0-35,120,Y,87.83333333333333,6973,1
596275,F,Wales,A Level or Equivalent,20-30%,0-35,60,N,73.5,98,0
2333156,F,North Western Region,Lower Than A Level,0-10%,0-35,60,N,98.11111111111111,5218,1
61236,M,South West Region,HE Qualification,50-60%,35-55,110,N,56.0,506,0
1678445,F,South West Region,Lower Than A Level,80-90%,35-55,30,N,90.55555555555556,2213,1
559495,F,North Region,A Level or Equivalent,80-90%,35-55,60,N,91.9090909090909,10794,1
604614,M,London Region,A Level or Equivalent,30-40%,0-35,90,N,70.91666666666667,3413,0
624864,M,Ireland,A Level or Equivalent,30-40%,0-35,120,N,88.16666666666667,4117,1
2375759,F,North Western Region,Lower Than A Level,,0-35,60,N,84.8,3089,1
584711,M,London Region,HE Qualification,10-20,35-55,60,N,61.0,170,0
582250,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,30,N,89.44444444444444,1213,1
654834,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,120,N,91.33333333333333,6396,1
348783,M,North Western Region,A Level or Equivalent,50-60%,0-35,60,N,94.28571428571429,6113,1
2462862,F,West Midlands Region,A Level or Equivalent,10-20,0-35,180,N,56.0,128,0
586243,F,North Region,A Level or Equivalent,0-10%,35-55,60,N,87.42857142857143,1301,1
596041,F,West Midlands Region,A Level or Equivalent,10-20,0-35,120,N,82.14285714285714,63,0
637708,M,East Anglian Region,HE Qualification,80-90%,0-35,120,N,93.9047619047619,6603,1
629762,M,South West Region,Lower Than A Level,30-40%,0-35,60,N,52.0,344,0
385387,F,North Region,HE Qualification,,0-35,90,N,98.77777777777777,6059,1
